Orden;Clase de orden;Ubicac.técnica;Fe.inic.extrema;Texto breve;Status usuario;Status sistema;Cl.actividad PM;Cst.tot.reales;Ce.emplazam.;Fe.inicio real;Fecha fin real;Plan mant.prev.;Pos.mantenim.;;
10026748;PM01;DAL-SV-LIMP-PLC9701;23/02/2020;REINSTALAR PROGRAMA DE CONTROL EN PLC;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,04;CEGD;23/02/2020;23/02/2020;0;0;;
10026840;PM01;DAL-LD-ENVA;23/02/2020;CONFIGURAR VARIADOR DE TRANSPORTE;EJEC;CTEC NOTI KKMP NLIQ PREC;1;8,53;CEGD;18/03/2020;18/03/2020;0;0;;
10026613;PM02;DAL-SV-SVAP-B9100B;22/02/2020;Mantenimeinto a caldera;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;1,04;CEGD;20/02/2020;20/02/2020;150399;2331;;
10026642;PM02;DAL-QP-ENVA-CY1201;22/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150245;1965;;
10026643;PM02;DAL-QP-ENVA-CY1210A1;22/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150245;1966;;
10026644;PM02;DAL-QP-ENVA-CY1210A2;22/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150245;1967;;
10026645;PM02;DAL-QP-ENVA-CY1210A3;22/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;19/02/2020;19/02/2020;150245;1968;;
10026657;PM02;DAL-QN-RALM;22/02/2020;Inspección a PLC 1;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150253;2001;;
10026658;PM02;DAL-QN-RALM;22/02/2020;Inspección a PLC 2;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150253;2002;;
10026660;PM02;DAL-QN-PAST;22/02/2020;Inspección a PLC 4;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150253;2004;;
10026663;PM02;DAL-QN-DPCS-PLC2601;22/02/2020;Inspección a PLC-2601;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;20/02/2020;20/02/2020;150253;2007;;
10026666;PM02;DAL-SV-LIMP-PLC9701;22/02/2020;Inspección a PLC-9701;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;20/02/2020;20/02/2020;150253;2010;;
10026668;PM02;DAL-QP-EMPA;22/02/2020;Inspección a PLC 12;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;19/02/2020;19/02/2020;150253;2012;;
10026675;PM02;DAL-QP-PPRE;22/02/2020;Inspección a fundidoras;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,16;CEGD;18/02/2020;18/02/2020;150244;1963;;
10026744;PM01;DAL-SV-SREF;22/02/2020;REPARACIÓN Y CORRECCIÓN DE FUGAS - SERVI;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,08;CEGD;03/03/2020;03/03/2020;0;0;;
10026745;PM01;DAL-QN-COAG;22/02/2020;REPARACIÓN Y CORRECCIÓN DE FUGA;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,21;CEGD;22/02/2020;22/02/2020;0;0;;
10026746;PM01;DAL-QP-PPRE;22/02/2020;REPARACIÓN Y CORRECCIÓN D/FUGAS;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,16;CEGD;04/03/2020;04/03/2020;0;0;;
10026612;PM01;DAL-SV-SVAP;21/02/2020;REPARAR VALVULA DEL MANIFOLD;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;2,20;CEGD;17/02/2020;17/02/2020;0;0;;
10026616;PM02;DAL-SV-ACOM;21/02/2020;Inspección a tableros aire comprimido;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150392;2323;;
10026625;PM02;DAL-SV-LIMP;21/02/2020;Inspección a bombas centrífugas 21;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150235;1927;;
10026626;PM02;DAL-SV-LIMP;21/02/2020;Inspección a bombas centrífugas 22;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150235;1928;;
10026627;PM02;DAL-QN-COAG;21/02/2020;Inspección a válvulas neumáticas 15;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,16;CEGD;21/02/2020;21/02/2020;150235;1930;;
10026628;PM02;DAL-QN-DPCS;21/02/2020;Inspección a válvulas neumáticas 16;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,16;CEGD;20/02/2020;20/02/2020;150235;1931;;
10026637;PM02;DAL-SV-SINC;21/02/2020;Inspección conjunto motor-bomba SCI;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150412;1929;;
10026646;PM02;DAL-QP-ENVA-CY1220;21/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;18/02/2020;18/02/2020;150245;1969;;
10026647;PM02;DAL-QP-ENVA-CY1221;21/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;18/02/2020;18/02/2020;150245;1970;;
10026648;PM02;DAL-QP-EMPA-CY1303;21/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150245;1971;;
10026656;PM02;DAL-OP-CREM;21/02/2020;Inspección a agitadores crema de leche;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;19/02/2020;19/02/2020;150253;2000;;
10026659;PM02;DAL-QN-MEZC-PLC2201;21/02/2020;Inspección a PLC-2201;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;20/02/2020;20/02/2020;150253;2003;;
10026667;PM02;DAL-QP-ENVA-PLC1201;21/02/2020;Inspección a PLC-1201;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;19/02/2020;19/02/2020;150253;2011;;
10026732;PM01;DAL-SV-SVAP-B9100A;21/02/2020;CALIBRAR INTERRUPTOR DE NIVEL;EJEC;CTEC NOTI KKMP NLIQ PREC;1;4,16;CEGD;20/02/2020;20/02/2020;0;0;;
10026737;PM01;COL-SV-SREF;21/02/2020;Reparar compresor de amoniaco;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;1,39;CEGS;21/02/2020;25/02/2020;0;0;;
10026738;PM01;DAL-SV-ELEC-GM9600;21/02/2020;COMPLETAR NIVEL DE ACEITE GEN-1500KVA;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;5,17;CEGD;22/02/2020;22/02/2020;0;0;;
10026739;PM01;COL-SV-ELEC-G9601;21/02/2020;Generador tiene sobre voltaje;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;19,25;CEGS;21/02/2020;25/02/2020;0;0;;
10026740;PM01;DAL-QN-EMPA-PK2510;21/02/2020;REEMPLAZO DE RESISTENCIA;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,04;CEGD;20/02/2020;20/02/2020;0;0;;
10026741;PM01;DAL-QN-EMPA-PK2510;21/02/2020;REEMPLAZAR RESISTENCIA EMPAC-2510;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,04;CEGD;21/02/2020;21/02/2020;0;0;;
10026742;PM01;COL-HL;21/02/2020;Colocar lamparas en casulca;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;17,94;CEGS;21/02/2020;25/02/2020;0;0;;
10026743;PM01;COL-AX-EDIF-ED8005;21/02/2020;Breaker en la oficina de salas multiples;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;0,51;CEGS;21/02/2020;25/02/2020;0;0;;
10026757;PM01;COL-PC-FLEX-Z3120B;21/02/2020;Reparar raumak  no sella horizontal;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;0,83;CEGS;21/02/2020;25/02/2020;0;0;;
10026848;PM01;DAL-QP-PPRE-FDM1150B2;21/02/2020;ACOMODAR CABLEADO;EJEC;CTEC NOTI KKMP NLIQ PREC;1;2,13;CEGD;20/03/2020;20/03/2020;0;0;;
10026600;PM02;COL-P1-SECA;20/02/2020;Lubr área Evaporación / Secado P1;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;1,43;CEGS;20/02/2020;22/02/2020;150195;1860;;
10026622;PM02;DAL-QN-COAG;20/02/2020;Inspección a válvulas neumáticas 13;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;6,24;CEGD;20/02/2020;20/02/2020;150233;1923;;
10026623;PM02;DAL-QN-COAG;20/02/2020;Inspección a válvulas neumáticas 14;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;6,24;CEGD;18/02/2020;19/02/2020;150233;1924;;
10026624;PM02;DAL-SV-LIMP;20/02/2020;Inspección a bombas centrífugas 20;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;20/02/2020;20/02/2020;150235;1926;;
10026634;PM02;DAL-SV-SREF;20/02/2020;Inspección tablero sistema +5/-5;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;2,08;CEGD;21/02/2020;21/02/2020;150310;2147;;
10026636;PM02;DAL-LD-ENVA-FL4200A;20/02/2020;Mantenimiento a llenadora A (UHT);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;1,56;CEGD;19/02/2020;19/02/2020;150403;2335;;
10026649;PM02;DAL-QP-EMPA-CY1311;20/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;18/02/2020;18/02/2020;150245;1972;;
10026650;PM02;DAL-QP-EMPA-CY1342;20/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;19/02/2020;19/02/2020;150245;1973;;
10026651;PM02;DAL-QP-EMPA-CY1343A;20/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;19/02/2020;19/02/2020;150245;1974;;
10026652;PM02;DAL-QP-EMPA-CY1343B;20/02/2020;Inspección transportadores Dalvi QP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;19/02/2020;19/02/2020;150245;1975;;
10026664;PM02;DAL-OP-CREM-PLC3101;20/02/2020;Inspección a PLC-3101;EJEC;CTEC NOTI IMPP MOVM NLIQ PREC;3;0,62;CEGD;20/02/2020;20/02/2020;150253;2008;;
10026665;PM02;DAL-OP-QANA-PLC3201;20/02/2020;Inspección a PLC-3201;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;20/02/2020;20/02/2020;150253;2009;;
10026725;PM01;COL-SV-ELEC-G9602;20/02/2020;Cambio de bateria a Planta Generadora;PROG CREA;CTEC NOTI MACO MOVM NLIQ PREC;1;2,56;CEGS;20/02/2020;22/02/2020;0;0;;
10026726;PM01;DAL-QN-COAG-PK2460;20/02/2020;REMPLAZAR FUSIBLES;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;15,35;CEGD;02/09/2020;02/09/2020;0;0;;
10026727;PM01;DAL-QN-MEZC-PM2220B;20/02/2020;REMPLAZAR FUSIBLE;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;7,28;CEGD;03/09/2020;03/09/2020;0;0;;
10026728;PM01;DAL-SV-LIMP-Z9730;20/02/2020;REMPLAZAR FUSIBLE;EJEC;CTEC NOTI MACO NLIQ PREC;1;55,08;CEGD;20/02/2020;20/02/2020;0;0;;
10026729;PM01;COL-SV-ACOM-K9300B;20/02/2020;Agregar aceite al compresor de aire;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;6,50;CEGS;20/02/2020;20/02/2020;0;0;;
10026730;PM01;COL-P1-EDIL-A1240E;20/02/2020;Reparar tanque de crema 5;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;1,12;CEGS;20/02/2020;23/02/2020;0;0;;
10026735;PM01;COL-AX-EDIF-ED8013;20/02/2020;Reparar hidroneumatico de casa colona;EJEC CREA;LIB. NOTP EDET MACO MOVM NLIQ PREC;1;2,89;CEGS;20/02/2020;;0;0;;
10026736;PM01;COL-AX-EDIF-ED8013;20/02/2020;Realizar mantenimiento a bomba de casa c;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;12,15;CEGS;20/02/2020;24/02/2020;0;0;;
10026796;PM01;DAL-QN-MEZC-PLC2201;20/02/2020;LIMP Y ADECUACION TABLERO AUX #4;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,07;CEGD;09/03/2020;09/03/2020;0;0;;
10026797;PM01;DAL-SV-LIMP-PLC9701;20/02/2020;LIMP Y ACONDICIONAMIENTO TABLERO CIP;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,60;CEGD;09/03/2020;09/03/2020;0;0;;
10026802;PM01;DAL-OP-QANA-PLC3201;20/02/2020;LIMP Y ACONDICIONAMIENTO TAB FD3230A/B;EJEC;CTEC NOTI KKMP NLIQ PREC;1;3,21;CEGD;09/03/2020;09/03/2020;0;0;;
10026810;PM01;DAL-SV-LIMP-NV97089;20/02/2020;INVERTIR FUNCIÓN DE VÁLVULA NV97089;EJEC;CTEC NOTI KKMP NLIQ PREC;1;0,54;CEGD;20/02/2020;20/02/2020;0;0;;
10026924;PM01;DAL-OP-DULC-P3311;20/02/2020;REEMPLAZAR ACOPLE DE BOMBA DDL;EMAT;LIB. EDET FMAT NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026601;PM02;DAL-LD-STER-HG4100A;19/02/2020;Mantenimiento a homogeneizador UHT;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;19/02/2020;19/02/2020;150400;2332;;
10026604;PM02;DAL-QP-EMPA-ET1340;19/02/2020;Mantenimiento a Colocadora ET-1340;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;2,08;CEGD;18/02/2020;18/02/2020;150314;2161;;
10026605;PM02;DAL-QP-ENVA-TP1220;19/02/2020;Mantenimiento a tapadora TP-1220;EJEC;CTEC NOTI IMPP MACO MOVM NLIQ PREC;1;1.185,05;CEGD;20/05/2020;24/05/2020;150270;2081;;
10026606;PM02;DAL-QP-EMPA-HN1370;19/02/2020;Inspección a horno de retracción HN-1370;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;18/02/2020;18/02/2020;150351;1784;;
10026607;PM02;DAL-QP-EMPA-CY1370;19/02/2020;Insp. a transportador (Horno retracción);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;18/02/2020;18/02/2020;150351;1979;;
10026615;PM02;DAL-OP-QANA;19/02/2020;Inspección a fundidoras Quesós Análogos;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,16;CEGD;20/02/2020;20/02/2020;150370;2281;;
10026619;PM02;DAL-SV-SREF;19/02/2020;Inspección a bombas centrífugas 17;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;21/02/2020;21/02/2020;150233;1920;;
10026620;PM02;DAL-SV-STAP;19/02/2020;Inspección a bombas centrífugas 18;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150233;1921;;
10026629;PM02;DAL-QP-ENVA-FL1210A;19/02/2020;Limpieza e inspección llenadora de vasos;EJEC;CTEC NOTI IMPP MACO MOVM NLIQ PREC;1;8,32;CEGD;19/02/2020;19/02/2020;150153;1789;;
10026655;PM02;DAL-QN-COAG;19/02/2020;Inspección a agitador tina terminadora;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,56;CEGD;18/02/2020;18/02/2020;150253;1999;;
10026662;PM02;DAL-QN-COAG;19/02/2020;Inspección a PLC 6;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,16;CEGD;19/02/2020;19/02/2020;150253;2006;;
10026716;PM01;DAL-SV-ELAB;19/02/2020;FABRICAR TRAMPA D/ACEITE TUB GAS;EJEC;CTEC KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026718;PM01;COL-AX-AUTO;19/02/2020;Cambio de bujias y cables - Ambulancia;PROG CREA;CTEC NOTI KKMP NLIQ PREC;1;2,23;CEGS;19/02/2020;22/02/2020;0;0;;
10026719;PM01;DAL-QN-MEZC-PLC2201;19/02/2020;REEMPLAZAR RACOR 10MM;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,66;CEGD;20/02/2020;20/02/2020;0;0;;
10026720;PM01;COL-AX-EDIF-ED8008;19/02/2020;Limpieza de tablero de llenaje;PROG CREA;CTEC NOTI NLIQ PREC;1;1,09;CEGS;19/02/2020;22/02/2020;0;0;;
10026721;PM01;COL-AX-AUTO-X8007;19/02/2020;Completar nivel de aceite de motor MT#7;PROG CREA;CTEC NOTI MACO MOVM NLIQ PREC;1;0,65;CEGS;19/02/2020;22/02/2020;0;0;;
10026723;PM01;COL-SV-ACOM-K9300B;19/02/2020;Completar nivel de aceite compresor de a;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;5,27;CEGS;19/02/2020;22/02/2020;0;0;;
10026795;PM01;DAL-SV-LIMP-NV97009;19/02/2020;REPARAR VALVULA D/CIP;EJEC;CTEC NOTI KKMP NLIQ PREC;1;10,78;CEGD;19/02/2020;19/02/2020;0;0;;
10026811;PM01;DAL-OP-QANA-FD3230A;19/02/2020;REEMPLAZAR SENSOR DE PRESION;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;107,11;CEGD;21/07/2020;21/07/2020;0;0;;
10026817;PM01;DAL-SV-SREF-AA9407B;19/02/2020;MTTO PREVENTIVO A UND CONDENSADORAS;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;253,38;CEGD;07/05/2020;07/05/2020;0;0;;
16007174;OMD0;SFGE-CEGD-AIRCOM-GA01;19/02/2020;MTTO CORRECTIVO-PREVENTIVO COMP ATLAS CO;PLAN;LIB. FMAT MOVM NLIQ PREC;G02;1.256,52;CEGD;;;0;0;;
10025962;PM02;DAL-QP-ENVA-FL1210A;18/02/2020;Mantenimiento a llenadora de vasos;PNEJ;CTEC IMPR EDET FMAT NLIQ PREC;1;0,00;CEGD;;;150330;2201;;
10026082;PM02;DAL-OP-CREM;18/02/2020;Inspección a válvulas neumáticas 18;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;2,08;CEGD;19/02/2020;19/02/2020;150237;1946;;
10026375;PM02;DAL-LD-ENVA-FL4200A;18/02/2020;Mantenimiento a llenadora A (UHT);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;0,52;CEGD;19/02/2020;19/02/2020;150403;2335;;
10026483;PM02;COL-P1-EDIL;18/02/2020;Inspección bombas Dilución COL;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;3;0,83;CEGS;18/02/2020;18/02/2020;150212;1886;;
10026526;PM02;DAL-QN-COAG;18/02/2020;Inspección a motores eléctricos 8;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;5,72;CEGD;18/02/2020;18/02/2020;150219;1893;;
10026527;PM02;DAL-QN-COAG;18/02/2020;Inspección a motores eléctricos 9;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;4,68;CEGD;18/02/2020;18/02/2020;150219;1894;;
10026528;PM02;DAL-QN-EMPA;18/02/2020;Inspección a motores Corte y Empaque;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;5,20;CEGD;17/02/2020;17/02/2020;150219;1895;;
10026532;PM02;DAL-SV-SREF;18/02/2020;Inspección separadores agua helada;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,52;CEGD;20/02/2020;20/02/2020;150311;2148;;
10026602;PM02;DAL-SV-SGAS;18/02/2020;Inspección a tableros sistema gasoil;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1,04;CEGD;20/02/2020;20/02/2020;150390;2321;;
10026617;PM02;DAL-QP-PPRE;18/02/2020;Mtto a reductores y chumaceras PPRE;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;2,08;CEGD;19/02/2020;19/02/2020;150152;1766;;
10026618;PM02;DAL-QP-ENVA-TP1220;18/02/2020;Limpieza e inspección a tapadora TP-1220;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;1,04;CEGD;18/02/2020;18/02/2020;150158;1800;;
10026635;PM02;DAL-QP-EMPA;18/02/2020;Inspección de hornos de ET-1340;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;2,08;CEGD;19/02/2020;19/02/2020;150315;2162;;
10026685;PM01;DAL-QP-EMPA-Z1350;18/02/2020;INSTALAR BOBINAS 24 VDC;EJEC;CTEC FMAT NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026686;PM01;DAL-SV-ELAB;18/02/2020;MODIFICAR TUB. D/GAS DE MICROBIOLOGIA;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;3,36;CEGD;24/02/2020;24/02/2020;0;0;;
10026687;PM01;DAL-QN-COAG-A2420D;18/02/2020;COMPLETAR ACEITE;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;1,09;CEGD;18/02/2020;18/02/2020;0;0;;
10026691;PM01;DAL-QN-COAG-PK2460;18/02/2020;REMPLAZAR RESISTENCIA;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,04;CEGD;18/02/2020;18/02/2020;0;0;;
10026692;PM02;PAR-SV-ACOM-K9300A;18/02/2020;MANTENIMIENTO COMPRESOR 1M;PROG CREA;CTEC NOTI KKMP NLIQ PREC;1;9,42;CEPF;18/02/2020;18/02/2020;0;0;;
10026693;PM02;PAR-SV-ACOM-Z9300A;18/02/2020;MANTENIMIENTO Z-9300A 1M;PROG CREA;CTEC NOTI KKMP NLIQ PREC;1;9,42;CEPF;18/02/2020;18/02/2020;0;0;;
10026694;PM01;DAL-SV-SVAP-B9100A;18/02/2020;CORREGIR FUGA EN SENSOR DE NIVEL;EJEC;CTEC NOTI MOVM NLIQ PREC;1;4,75;CEGD;19/02/2020;19/02/2020;0;0;;
10026695;PM01;DAL-QP-EMPA-CYM1343B;18/02/2020;DESMONTAR MOTOR Y REVISAR;EJEC;CTEC KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026699;PM01;COL-MQ;18/02/2020;Reparar unidad de comprexion;PROG CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;4,44;CEGS;18/02/2020;21/02/2020;0;0;;
10026707;PM01;COL-P1-EVAP-E1340;18/02/2020;Pasteurizador de crema;PROG CREA;CTEC NOTI KKMP NLIQ PREC;1;1,09;CEGS;18/02/2020;21/02/2020;0;0;;
10026708;PM01;COL-P1-EVAP;18/02/2020;Mantenimiento a los ventiladores;PROG CREA;CTEC NOTI MOVM NLIQ PREC;1;9,84;CEGS;18/02/2020;21/02/2020;0;0;;
10026709;PM01;COL-SV-ELEC-G9601;18/02/2020;Manteniento a planta electrica CATEPPILL;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;111,73;CEGS;18/02/2020;22/02/2020;0;0;;
10026710;PM01;COL-SV-SVAP;18/02/2020;Reparar alumbrado de caldera;PROG CREA;CTEC NOTI MOVM NLIQ PREC;1;0,69;CEGS;18/02/2020;22/02/2020;0;0;;
10026711;PM01;COL-SV-ELEC-G9609;18/02/2020;Manteniento a planta electrica;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;1,73;CEGS;18/02/2020;22/02/2020;0;0;;
10026712;PM01;COL-PC-FLEX-Z3120B;18/02/2020;Reparar horizontal no sella;CREA;CTEC NOTI MOVM NLIQ PREC;1;1,22;CEGS;18/02/2020;22/02/2020;0;0;;
10026714;PM01;DAL-QN-COAG-CYM2450;18/02/2020;CAMBIAR INTERRUPTOR DE MOTOR TRANSPORTE;EMAT;LIB. EDET FMAT NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026717;PM01;COL-AX-EDIF-ED8004;18/02/2020;Reparar iluminacion;PROG CREA;CTEC NOTI KKMP NLIQ PREC;1;0,69;CEGS;18/02/2020;22/02/2020;0;0;;
10026722;PM01;COL-P1-EDIL-A1240D;18/02/2020;Tanque 4;PROG CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;1,35;CEGS;18/02/2020;22/02/2020;0;0;;
10026724;PM01;DAL-QN-EMPA-Z2511;18/02/2020;SERVICIO A FLAUTAS TAPADAS;EJEC;CTEC NOTI KKMP NLIQ PREC;1;1,07;CEGD;18/02/2020;18/02/2020;0;0;;
10026220;PM02;DAL-QN-COAG;17/02/2020;Inspección a motores eléctricos 7;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;3,12;CEGD;17/02/2020;17/02/2020;150184;1849;;
10026485;PM02;COL-SV-STAP;17/02/2020;Inspección bombas Sistema Auga Potable;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;3;0,27;CEGS;17/02/2020;17/02/2020;150220;1896;;
10026499;PM02;COL-P1-EDIL;17/02/2020;Mantenimiento Maquinas Centrifugas;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;2,44;CEGS;17/02/2020;17/02/2020;150340;2221;;
10026677;PM01;DAL-QP-ENVA-PM1210A;17/02/2020;REMPLAZO DE FLEXIBLE Y CONECTOR;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;2,11;CEGD;17/02/2020;17/02/2020;0;0;;
10026678;PM01;DAL-QP-ENVA-Z1202;17/02/2020;CAMBIAR ACEITE;EJEC;CTEC NOTI MACO NLIQ PREC;1;1,07;CEGD;19/03/2020;19/03/2020;0;0;;
10026679;PM01;DAL-QP-ENVA-CY1220;17/02/2020;CAMBIAR ACEITE;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;1,62;CEGD;19/03/2020;19/03/2020;0;0;;
10026680;PM01;DAL-QP-ENVA-TP1220;17/02/2020;CAMBIAR ACEITE;EJEC;CTEC NLIQ PREC;1;0,00;CEGD;;;0;0;;
10026681;PM01;DAL-QP-ENVA-CY1210A3;17/02/2020;CAMBIAR ACEITE;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;1,62;CEGD;19/03/2020;19/03/2020;0;0;;
10026682;PM01;COL-AX;17/02/2020;Rev. control Eléct.del container 2 no pr;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;0,86;CEGS;17/02/2020;20/02/2020;0;0;;
10026683;PM01;DAL-SV-SREF-PM9410A;17/02/2020;REMPLAZO DE RODAMIENTOS;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;2,08;CEGD;18/02/2020;18/02/2020;0;0;;
10026684;PM01;DAL-SV-SREF-BLM9410B1;17/02/2020;REMPLAZAR CORREA;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,22;CEGD;17/02/2020;17/02/2020;0;0;;
10026688;PM01;DAL-SV-SVAP-B9100C;17/02/2020;REMPLAZAR VISOR DE NIVEL;EJEC;CTEC MACO NLIQ PREC;1;0,00;CEGD;;;0;0;;
